,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),시가총액 (억),PSR,POR,ROE
109,완리,900180,804.0,107630204.0,3.56,0.25,,174.13,2193.0,419.0,865.34684016,0.3945950023529412,2.065266921622912,7.02247191011236
110,엘아이에스,138690,13900.0,13930034.0,-9.65,3.72,,59.93,1030.0,132.0,1936.274726,1.8798783747572816,14.668747924242425,-38.54922279792746
111,KMH,122450,11100.0,14143106.0,6.21,1.21,,177.41,1595.0,268.0,1569.884766,0.9842537717868338,5.8577789776119396,19.484702093397747
112,골프존뉴딘,121440,5280.0,42836818.0,56.17,0.43,2.22,46.08,2433.0,370.0,2261.7839904,0.9296276162762023,6.112929703783784,0.7655332027772832
113,윈스,136540,13650.0,11478731.0,17.54,1.71,1.98,489.56,736.0,85.0,1566.8467815,2.128867909646739,18.43349154705882,9.74914481185861
114,하림,136480,3315.0,86945938.0,10.52,0.96,1.34,41.52,8260.0,204.0,2882.2578447,0.34894162768765136,14.128714925,9.125475285171103
115,이퓨쳐,134060,5600.0,4769250.0,143.59,1.49,,407.95,85.0,3.0,267.078,3.1420941176470585,89.026,1.0376767184344313
116,티케이케미칼,104480,2000.0,90895434.0,23.53,0.7,,30.08,6124.0,69.0,1817.90868,0.29684988242978444,26.34650260869565,2.9749256268593283
117,부스타,8470,5330.0,8404800.0,7.14,0.68,1.88,267.01,863.0,65.0,447.97584,0.5190913557358053,6.891936,9.523809523809526
118,나노신소재,121600,21600.0,10848333.0,39.56,3.03,0.46,859.5,411.0,63.0,2343.239928,5.701313693430657,37.19428457142857,7.659251769464104
119,케이아이엔엑스,93320,14400.0,4880000.0,12.18,1.28,0.83,752.74,442.0,78.0,702.72,1.5898642533936653,9.00923076923077,10.509031198686372
120,티피씨글로벌,130740,3020.0,9450000.0,6.03,0.54,1.66,115.6,544.0,39.0,285.39,0.5246139705882352,7.317692307692307,8.955223880597016
121,딜리,131180,2520.0,29350000.0,17.87,1.32,1.98,,386.0,37.0,739.62,1.9161139896373056,19.98972972972973,7.386681589255736
122,엘비세미콘,61970,2720.0,43784592.0,8.8,1.26,,60.06,1357.0,157.0,1190.9409024,0.8776277836403832,7.585610843312101,14.318181818181817
123,제이엔케이히터,126880,3730.0,14823466.0,-27.23,0.76,1.34,144.71,1435.0,26.0,552.9152818,0.38530681658536586,21.265972376923077,-2.7910392948953358
124,블루콤,33560,7040.0,18088047.0,5.78,0.77,0.71,469.54,2388.0,270.0,1273.3985088,0.5332489567839196,4.716290773333333,13.321799307958477
125,인트론바이오,48530,50200.0,15038462.0,-1255.0,15.72,,415.23,102.0,12.0,7549.307924,74.01282278431373,629.1089936666666,-1.252589641434263
126,다나와,119860,14450.0,13074822.0,21.16,2.86,1.05,703.78,644.0,85.0,1889.311779,2.9337139425465835,22.227197399999998,13.516068052930056
127,씨그널엔터테인먼트그룹,99830,4165.0,10768371.0,-1.0,1.22,,65.3,240.0,45.0,448.50265215,1.868761050625,9.966725603333334,-122.0
128,알서포트,131370,2930.0,53267083.0,488.33,3.01,0.2,747.75,214.0,2.0,1560.7255319,7.293109962149533,780.36276595,0.616386459975836
129,인텍플러스,64290,4740.0,11043483.0,-12.54,2.96,,87.74,167.0,36.0,523.4610942,3.1344975700598807,14.54058595,-23.60446570972887
130,티에스이,131290,17400.0,11061429.0,-13.38,1.5,,178.64,1267.0,127.0,1924.688646,1.519091275453828,15.155028708661417,-11.210762331838565
131,액트,131400,1945.0,17366763.0,-5.64,0.96,,56.66,609.0,43.0,337.78354035,0.5546527756157635,7.855431170930233,-17.02127659574468
132,대정화금,120240,14100.0,6202147.0,11.33,0.99,1.77,371.11,609.0,84.0,874.502727,1.4359650689655172,10.410746750000001,8.737864077669903
133,피제이메탈,128660,1950.0,24803369.0,19.7,1.3,4.61,61.2,994.0,15.0,483.6656955,0.4865852067404427,32.2443797,6.598984771573605
134,디에이치피코리아,131030,8780.0,16564797.0,12.65,1.9,1.14,674.71,447.0,114.0,1454.3891766,3.253667061744966,12.757799794736842,15.019762845849801
135,제이스테판,96690,643.0,253143013.0,-3.8,1.72,0.73,170.2,340.0,110.0,1627.70957359,4.787381098794118,14.79735975990909,-45.26315789473684
136,티비씨,33830,635.0,100000000.0,23.52,0.59,1.58,988.97,388.0,18.0,635.0,1.6365979381443299,35.27777777777778,2.508503401360544
137,시그네틱스,33170,1285.0,85728319.0,-18.62,0.68,,54.17,2157.0,55.0,1101.60889915,0.5107134442049143,20.029252711818184,-3.6519871106337276
138,썬텍,122800,1000.0,29653085.0,-2.75,0.98,3.0,116.25,251.0,12.0,296.53085,1.1813978087649402,24.710904166666666,-35.63636363636364
139,한국전자인증,41460,10600.0,21459249.0,47.32,6.2,0.43,299.79,266.0,51.0,2274.680394,8.551430052631579,44.60157635294117,13.102282333051566
140,디케이락,105740,5040.0,7855554.0,15.18,0.51,1.98,205.24,520.0,27.0,395.9199216,0.7613844646153847,14.6637008,3.3596837944664033
141,코프라,126600,4495.0,21115634.0,7.12,1.0,1.67,196.41,1301.0,141.0,949.1477483,0.7295524583397387,6.731544314184397,14.04494382022472
142,선데이토즈,123420,23300.0,9569842.0,14.84,1.83,,984.01,773.0,174.0,2229.773186,2.8845707451487708,12.814788425287356,12.331536388140163
143,삼본정밀전자,111870,10800.0,9500000.0,14.65,1.14,3.7,843.64,572.0,49.0,1026.0,1.7937062937062938,20.93877551020408,7.781569965870307
144,아나패스,123860,22500.0,10127700.0,-8.97,2.75,0.89,272.44,993.0,72.0,2278.7325,2.294796072507553,31.6490625,-30.657748049052397
145,KNN,58400,1010.0,132429720.0,19.42,0.75,1.98,281.75,618.0,59.0,1337.540172,2.1643044854368934,22.67017240677966,3.8619979402677647
146,누리플랜,69140,4595.0,4751401.0,8.8,1.04,1.52,123.14,344.0,7.0,218.32687595,0.6346711510174419,31.189553707142856,11.818181818181818
147,아이텍반도체,119830,5380.0,5271046.0,19.56,1.14,,59.95,258.0,21.0,283.5822748,1.099156103875969,13.503917847619046,5.828220858895705
148,인화정공,101930,4530.0,9331705.0,-37.44,0.3,1.1,76.17,958.0,8.0,422.7262365,0.441259119519833,52.8407795625,-0.8012820512820514
149,코렌,78650,1500.0,30071471.0,-1.23,0.92,,19.87,930.0,89.0,451.072065,0.48502372580645164,5.068225449438202,-74.79674796747969
0,아이씨케이,68940,2650.0,31179722.0,331.25,2.88,,258.45,247.0,2.0,826.262633,3.3451928461538465,413.1313165,0.8694339622641508
1,CJ E&M,130960,94100.0,38732089.0,58.63,2.35,0.21,105.73,15384.0,280.0,36446.895749,2.3691429894045766,130.16748481785714,4.008186935016203
2,한일진공,123840,2955.0,36625080.0,65.67,1.76,3.38,69.46,199.0,10.0,1082.271114,5.438548311557788,108.22711139999998,2.680067001675042
3,알파홀딩스,117670,12900.0,13089256.0,-2.98,3.19,0.31,117.47,566.0,14.0,1688.514024,2.9832403250883393,120.60814457142858,-107.0469798657718
4,포메탈,119500,5600.0,11847232.0,35.67,1.65,0.71,129.94,458.0,24.0,663.444992,1.4485698515283842,27.64354133333333,4.625735912531539
5,다원시스,68240,18350.0,24297142.0,62.41,3.22,0.27,220.39,742.0,92.0,4458.525557,6.0087945512129375,48.462234315217394,5.1594295785931745
6,씨젠,96530,37250.0,26234020.0,136.95,6.85,,968.1,737.0,101.0,9772.17245,13.259392740841248,96.75418267326732,5.001825483753194
7,와이솔,122990,13700.0,22973863.0,9.49,1.89,1.66,96.49,4357.0,430.0,3147.419231,0.7223821966949736,7.319579606976744,19.915700737618543
8,하이비젼시스템,126700,14400.0,14942112.0,42.48,2.6,0.14,318.9,775.0,47.0,2151.664128,2.7763408103225804,45.780087829787234,6.120527306967985
9,화신정공,126640,1260.0,36373887.0,12.0,0.54,1.59,137.02,2050.0,45.0,458.3109762,0.22356632985365854,10.18468836,4.500000000000001
10,코리아에프티,123410,3715.0,27841064.0,9.22,0.87,2.96,61.74,3667.0,164.0,1034.2955276,0.2820549570766294,6.306680046341463,9.436008676789587
11,엠에스오토텍,123040,2630.0,27204282.0,2.07,0.65,2.3,40.66,7479.0,411.0,715.4726166,0.09566420866425994,1.7408092861313869,31.400966183574887
12,이글루시큐리티,67920,5170.0,10996119.0,14.94,1.37,0.97,402.7,581.0,28.0,568.4993523,0.9784842552495698,20.303548296428573,9.170013386880859
13,인터로조,119610,46150.0,10776000.0,26.21,5.56,0.38,302.41,737.0,233.0,4973.124,6.747793758480325,21.34387982832618,21.21327737504769
14,하이텍팜,106190,13050.0,7088782.0,17.52,0.91,1.15,196.66,548.0,52.0,925.086051,1.6881132317518248,17.790116365384616,5.19406392694064
15,크루셜텍,114120,1725.0,58535785.0,345.0,0.9,,69.24,3200.0,83.0,1009.74229125,0.315544466015625,12.165569774096385,0.26086956521739135
16,에스디시스템,121890,6360.0,3800000.0,-3.51,0.92,1.57,150.3,636.0,73.0,241.68,0.38,3.3106849315068496,-26.210826210826216
17,알톤스포츠,123750,3470.0,12746297.0,-8.94,0.84,2.22,80.57,526.0,59.0,442.2965059,0.8408678819391635,7.496550947457627,-9.395973154362416
18,유비벨록스,89850,10750.0,7115697.0,-37.99,1.02,,65.53,964.0,33.0,764.9374275,0.7935035554979253,23.179922045454546,-2.684917083443011
19,지와이커머스,111820,5150.0,19903791.0,343.33,1.23,,915.15,424.0,12.0,1025.0452365,2.41755952004717,85.42043637500001,0.3582559053971398
20,오르비텍,46120,3660.0,21807489.0,26.52,1.62,2.73,232.29,417.0,29.0,798.1540974,1.9140386028776977,27.52255508275862,6.108597285067874
21,한솔시큐어,70300,5830.0,7366074.0,-4.58,2.54,0.34,164.76,163.0,31.0,429.4421142,2.634614197546012,13.852971425806452,-55.45851528384279
22,실리콘웍스,108320,55700.0,16264300.0,17.88,2.38,1.62,381.07,6100.0,506.0,9059.2151,1.4851172295081967,17.903587154150195,13.31096196868009
23,투비소프트,79970,9430.0,18198800.0,-261.94,3.04,0.32,93.11,392.0,26.0,1716.14684,4.377925612244899,66.00564769230769,-1.1605711231579752
24,인피니트헬스케어,71200,9730.0,24396458.0,33.44,3.4,,309.47,715.0,66.0,2373.7753634,3.3199655432167834,35.966293384848484,10.167464114832537
25,모바일리더,100030,12700.0,3283714.0,577.27,1.19,1.34,742.86,134.0,8.0,417.031678,3.1121767014925372,52.12895975,0.2061427061860135
26,서진오토모티브,122690,4585.0,16032475.0,39.19,0.71,0.65,44.72,12925.0,124.0,735.08897875,0.05687342195357834,5.928136925403226,1.811686654758867
27,이스트아시아홀딩스,900110,513.0,92565330.0,-4.66,0.25,,893.78,1084.0,101.0,474.8601429,0.43806286245387455,4.701585573267327,-5.36480686695279
28,뉴프라이드,900100,3300.0,76384339.0,-7.89,5.95,,66.01,617.0,157.0,2520.683187,4.085386040518639,16.055306923566878,-75.41191381495564
29,케이씨에스,115500,5450.0,12000000.0,63.37,3.69,1.28,244.4,258.0,11.0,654.0,2.5348837209302326,59.45454545454545,5.822944611014676
30,씨케이에이치,900120,881.0,110404457.0,125.86,0.17,,,1463.0,30.0,972.66326617,0.66484160367054,32.42210887233333,0.1350707134911807
31,지트리비앤티,115450,45750.0,23136932.0,-191.42,28.81,,58.01,177.0,40.0,10585.14639,59.803086949152544,264.62865975,-15.050673910772124
32,삼기오토모티브,122350,3490.0,30827256.0,8.57,0.96,2.58,43.91,3045.0,214.0,1075.8712344,0.35332388650246305,5.027435674766355,11.201866977829637
33,이미지스,115610,4800.0,7669128.0,39.67,1.15,,460.39,450.0,6.0,368.118144,0.8180403199999999,61.353024,2.8989160574741617
34,알비케이이엠디,106080,639.0,77284422.0,-5.42,1.63,,114.7,323.0,52.0,493.84745658,1.5289394940557277,9.497066472692309,-30.073800738007378
35,인포바인,115310,27700.0,3192883.0,7.95,0.9,3.25,,210.0,125.0,884.428591,4.211564719047619,7.0754287279999994,11.320754716981133
36,차이나하오란,900090,709.0,94000000.0,2.25,0.19,0.98,180.81,4125.0,368.0,666.46,0.1615660606060606,1.8110326086956523,8.444444444444445
37,모베이스,101330,6080.0,19992456.0,3.86,0.59,2.56,242.71,2854.0,337.0,1215.5413248,0.42590796243868256,3.6069475513353115,15.284974093264248
38,지스마트글로벌,114570,13100.0,20646657.0,19.12,2.97,,173.4,902.0,192.0,2704.712067,2.998572136363636,14.087042015625,15.533472803347282
39,스타플렉스,115570,5200.0,6453734.0,4.79,0.45,1.54,41.42,853.0,101.0,335.594168,0.3934280984759672,3.3227145346534654,9.394572025052192
40,우리넷,115440,6710.0,6365710.0,15.71,0.89,1.79,255.3,434.0,22.0,427.139141,0.984191569124424,19.415415499999998,5.665181413112666
41,아세아텍,50860,3015.0,17500000.0,12.78,0.56,2.49,,1017.0,56.0,527.625,0.5188053097345132,9.421875,4.381846635367763
42,우노앤컴퍼니,114630,5620.0,13573965.0,224.8,1.05,2.67,,390.0,53.0,762.856833,1.9560431615384617,14.393525150943397,0.4670818505338078
43,코디,80530,1810.0,17836576.0,-2.2,0.72,,94.09,81.0,62.0,322.8420256,3.9857040197530864,5.20712944516129,-32.72727272727272
44,글로벌에스엠,900070,1125.0,53743968.0,15.41,0.71,6.16,252.58,1095.0,56.0,604.61964,0.5521640547945206,10.796779285714285,4.607397793640493
45,ITX엠투엠,99520,1665.0,16466131.0,-3.54,1.69,,70.12,245.0,43.0,274.16108115,1.1190248210204081,6.375839096511627,-47.740112994350284
46,KPX생명과학,114450,4440.0,15000000.0,14.8,1.08,,240.87,433.0,50.0,666.0,1.53810623556582,13.32,7.297297297297297
47,동양피엔에프,104460,3480.0,10713625.0,94.05,0.61,2.87,157.99,923.0,16.0,372.83415,0.403937323943662,23.302134375,0.6485911749069644
48,멜파스,96640,4390.0,21257151.0,65.52,0.94,,63.74,833.0,10.0,933.1889289,1.120274824609844,93.31889289,1.4346764346764347
49,위메이드,112040,51500.0,16800000.0,-12.19,2.91,1.16,634.08,1080.0,41.0,8652.0,8.011111111111111,211.02439024390245,-23.87202625102543
50,셀바스AI,108860,5250.0,22055945.0,-7.06,2.44,,177.6,354.0,84.0,1157.9371125,3.2710087923728812,13.784965625,-34.56090651558073
51,에스앤씨엔진그룹,900080,903.0,115239670.0,3.33,0.24,,,1676.0,342.0,1040.6142201,0.6208915394391408,3.042731637719298,7.207207207207207
52,이원컴포텍,88290,1825.0,14247866.0,-5.89,2.35,,52.61,373.0,45.0,260.0235545,0.6971140871313672,5.778301211111111,-39.898132427843805
53,웰크론강원,114190,2515.0,15253030.0,-36.45,0.73,,441.52,423.0,13.0,383.6137045,0.9068881903073286,29.508746499999997,-2.0027434842249656
54,휴맥스,115160,8720.0,23911798.0,33.16,0.43,1.72,105.49,13505.0,201.0,2085.1087856,0.15439531918548685,10.373675550248755,1.2967430639324489
55,에이프로젠 H&G,109960,3405.0,50368012.0,-2.68,8.47,,161.74,154.0,100.0,1715.0308086,11.136563692207792,17.150308086,-316.044776119403
56,동방선기,99410,1840.0,13541002.0,-8.93,0.67,,241.67,317.0,10.0,249.1544368,0.7859761413249212,24.915443680000003,-7.502799552071669
57,디엠씨,101000,3000.0,36137598.0,8.38,1.71,0.67,26.02,1284.0,151.0,1084.12794,0.8443364018691589,7.17965523178808,20.405727923627683
58,진매트릭스,109820,3980.0,10215273.0,-9.54,3.26,,226.92,51.0,40.0,406.5678654,7.971918929411765,10.164196635,-34.17190775681342
59,비츠로셀,82920,14500.0,19590431.0,17.2,2.66,0.13,674.52,1054.0,180.0,2840.612495,2.6950782685009487,15.781180527777776,15.465116279069768
60,스틸플라워,87220,266.0,72172928.0,-0.28,0.29,,39.74,929.0,222.0,191.97998848,0.20665230191603876,0.8647747228828829,-103.57142857142856
61,한스바이오메드,42520,30800.0,9857857.0,38.79,5.4,0.32,74.43,391.0,95.0,3036.219956,7.765268429667519,31.960210063157895,13.92111368909513
62,NHN벅스,104200,8700.0,14827550.0,-36.71,1.77,,262.18,730.0,42.0,1289.99685,1.7671189726027396,30.714210714285713,-4.821574502860257
63,아이앤씨,52860,6150.0,15197510.0,51.25,2.74,,164.0,303.0,5.0,934.646865,3.0846431188118815,186.929373,5.3463414634146345
64,케이엔더블유,105330,6120.0,5661347.0,-58.85,0.82,,117.48,680.0,1.0,346.4744364,0.50952123,346.4744364,-1.3933729821580287
65,디에스케이,109740,12250.0,20299507.0,28.96,2.82,0.41,113.3,595.0,60.0,2486.6896075,4.179310264705882,41.444826791666664,9.73756906077348
66,제넥신,95700,86000.0,20066704.0,-64.52,9.83,,275.33,114.0,233.0,17257.36544,151.38039859649123,74.06594609442061,-15.235585864848112
67,톱텍,108230,29000.0,36078457.0,40.67,5.64,0.51,105.1,3927.0,420.0,10462.75253,2.6643118232747645,24.911315547619047,13.867715761003197
68,동국S&C,100130,6050.0,57143000.0,21.45,1.27,1.98,94.79,3839.0,256.0,3457.1515,0.9005343839541547,13.504498046875,5.920745920745921
69,에스앤더블류,103230,3395.0,7200000.0,-22.79,0.43,,226.22,422.0,21.0,244.44,0.5792417061611375,11.64,-1.8867924528301887
70,게임빌,63080,71300.0,6595192.0,15.79,1.96,,136.78,1615.0,43.0,4702.371896,2.9116853845201236,109.35748595348836,12.412919569347688
71,동일금속,109860,8490.0,7000000.0,16.49,0.55,1.18,127.84,590.0,16.0,594.3,1.0072881355932202,37.14375,3.335354760460886
72,어보브반도체,102120,7810.0,17459653.0,19.62,1.64,0.64,343.6,1032.0,93.0,1363.5988993,1.321316762887597,14.66235375591398,8.358817533129459
73,조이맥스,101730,13800.0,8505234.0,-66.99,1.58,,755.14,315.0,41.0,1173.722292,3.726102514285714,28.627372975609756,-2.3585609792506346
74,차이나그레이트,900040,892.0,125866557.0,2.05,0.22,7.35,501.32,5783.0,736.0,1122.72968844,0.19414312440601764,1.5254479462500001,10.731707317073171
75,이엔에프테크놀로지,102710,22550.0,14200000.0,12.95,1.97,0.22,122.15,3343.0,413.0,3202.1,0.957852228537242,7.753268765133171,15.212355212355213
76,스맥,99440,4210.0,25301367.0,47.3,1.04,1.19,115.64,1228.0,42.0,1065.1875507,0.8674165722312703,25.36160835,2.1987315010570825
77,해덕파워웨이,102210,5540.0,10173485.0,32.78,0.48,1.8,141.21,1034.0,66.0,563.611069,0.5450784032882012,8.539561651515152,1.4643075045759608
78,SDN,99220,1685.0,35169296.0,-60.18,1.21,,27.66,362.0,14.0,592.6026376,1.6370238607734806,42.32875982857143,-2.010634762379528
79,한국정밀기계,101680,2245.0,8404000.0,-0.89,0.17,,78.73,230.0,73.0,188.6698,0.8203034782608696,2.584517808219178,-19.10112359550562
80,흥국,10240,8540.0,6161348.0,14.55,1.06,1.76,102.35,627.0,52.0,526.1791192,0.8392011470494417,10.118829215384615,7.285223367697595
81,한솔신텍,99660,962.0,63987602.0,26.72,0.74,,104.56,1607.0,101.0,615.56073124,0.383049614959552,6.094660705346534,2.769461077844311
82,우림기계,101170,4250.0,13500000.0,48.85,0.64,1.18,327.43,457.0,6.0,573.75,1.2554704595185995,95.625,1.3101330603889456
83,티플랙스,81150,1770.0,24268402.0,23.6,0.5,1.13,139.32,1004.0,38.0,429.5507154,0.4278393579681275,11.303966194736843,2.11864406779661
84,에스티오,98660,2970.0,8455144.0,7.82,0.71,0.67,29.85,1005.0,51.0,251.1177768,0.24986843462686567,4.923877976470588,9.07928388746803
85,에이테크솔루션,71670,14300.0,10000000.0,111.72,2.11,,39.68,2291.0,22.0,1430.0,0.624181580096028,65.0,1.8886501969208733
86,에스앤에스텍,101490,4190.0,19735331.0,9.21,1.1,,99.74,540.0,73.0,826.9103689,1.5313154979629628,11.3275393,11.943539630836048
87,뷰웍스,100120,46450.0,10001865.0,17.22,4.2,0.43,416.38,1173.0,305.0,4645.8662925,3.9606703260869565,15.232348499999999,24.39024390243903
88,코오롱생명과학,102940,106100.0,7610890.0,91.47,4.66,0.13,230.85,1583.0,185.0,8075.15429,5.101171377132028,43.64948264864865,5.094566524543566
89,엔시트론,101400,760.0,81165655.0,-38.0,4.25,,83.7,418.0,,616.858978,1.4757391818181818,,-11.18421052631579
90,파인테크닉스,106240,2490.0,34761694.0,67.3,0.8,1.0,64.7,2163.0,6.0,865.5661806,0.400169292926491,144.2610301,1.1887072808320953
91,이수앱지스,86890,12350.0,24960263.0,-126.02,5.63,,248.55,191.0,8.0,3082.5924805,16.139227646596858,385.3240600625,-4.467544834153309
92,대성파인텍,104040,2010.0,31301281.0,13.58,1.34,1.19,156.43,477.0,49.0,629.1557481,1.3189847968553459,12.839913226530612,9.867452135493373
93,유비쿼스홀딩스,78070,6340.0,16076045.0,5.62,0.54,3.94,613.74,1207.0,243.0,1019.221253,0.8444252303231152,4.194326144032922,9.608540925266905
94,메디톡스,86900,552800.0,5656535.0,52.79,19.83,0.36,80.61,1333.0,752.0,31269.32548,23.457858574643662,41.58154984042553,37.563932562985414
95,엠게임,58630,5000.0,19543877.0,25.51,3.52,,133.14,305.0,42.0,977.19385,3.203914262295082,23.26652023809524,13.798510388083104
96,아이컴포넌트,59100,7800.0,7070860.0,9.51,1.33,1.28,115.29,536.0,55.0,551.52708,1.0289684328358208,10.02776509090909,13.985278654048372
97,에이치엘비생명과학,67630,9550.0,26676909.0,-180.19,8.17,,130.12,422.0,14.0,2547.6448095,6.037073008293839,181.97462925,-4.534102891392419
98,이크레더블,92130,14750.0,12043600.0,18.05,4.74,3.59,542.55,315.0,121.0,1776.431,5.639463492063492,14.681247933884299,26.26038781163435
